278,104.33333333333337,2982.3333333333335,703.6666666666666,188.33333333333303,106.28571428571433,2343.5714285714284,484.0,99.14285714285734,152.00000000000006,2867.1666666666665,475.8333333333333,144.0,94.0,3222.2727272727275,1449.8181818181818,153.27272727272702,117.0,2756.25,210.75,117.75,95.99999999999994,2710.0,509.8,136.0,117.0,3179.6206896551726,1040.344827586207,167.0,98.47826086956525,2218.8695652173915,1376.5217391304348,137.0,92.0,3149.6666666666665,685.0,137.0,83.0,2671.0,766.0,136.0,32.0,2920.0,578.6666666666666,32.0
279,101.16666666666663,2992.6666666666665,711.8333333333334,183.66666666666697,106.57142857142856,2348.1428571428573,488.0,98.28571428571422,152.0,2865.0,482.0,145.0,94.0,3220.3636363636365,1450.090909090909,154.36363636363603,118.0,2758.0,214.0,118.0,96.00000000000006,2716.0,510.2,136.0,117.0,3179.5172413793102,1041.6206896551723,167.0,98.63043478260875,2224.782608695652,1376.3695652173913,137.0,92.0,3146.0,689.0,137.0,83.0,2671.6,766.2,145.0999999999999,32.0,2922.0,597.3333333333334,32.0
280,98.0,3003.0,720.0,179.0,106.85714285714289,2352.714285714286,492.0,97.42857142857156,152.00000000000006,2865.3333333333335,497.3333333333333,146.16666666666652,94.0,3218.4545454545455,1450.3636363636363,155.4545454545455,119.0,2759.75,217.25,118.25,96.0,2722.0,510.6,136.0,117.0,3179.4137931034484,1042.896551724138,167.0,98.78260869565224,2230.695652173913,1376.2173913043478,137.0,92.0,3142.3333333333335,693.0,137.0,83.0,2672.2,766.4,154.20000000000027,32.0,2924.0,616.0,32.0
281,100.14285714285711,3012.8571428571427,725.8571428571429,176.5714285714289,107.14285714285711,2357.285714285714,496.0,96.57142857142844,152.0,2865.6666666666665,512.6666666666666,147.33333333333348,94.0,3216.5454545454545,1450.6363636363637,156.5454545454545,120.0,2761.5,220.5,118.5,96.0,2728.0,511.0,136.0,117.0,3179.310344827586,1044.1724137931035,167.0,98.93478260869574,2236.608695652174,1376.0652173913043,137.0,92.0,3138.6666666666665,697.0,137.0,83.0,2672.8,766.6,163.29999999999973,31.66666666666663,2926.6666666666665,637.3333333333334,32.0
282,102.28571428571433,3022.714285714286,731.7142857142857,174.14285714285688,107.42857142857144,2361.8571428571427,500.0,95.71428571428578,152.0,2866.0,528.0,148.5,94.0,3214.6363636363635,1450.909090909091,157.63636363636397,121.0,2763.25,223.75,118.75,96.0,2732.5454545454545,512.4545454545455,136.0,117.0,3179.206896551724,1045.448275862069,167.0,99.08695652173924,2242.521739130435,1375.9130434782608,137.0,92.0,3135.0,701.0,137.0,83.0,2673.4,766.8,172.4000000000001,31.33333333333337,2929.3333333333335,658.6666666666666,32.0
283,104.42857142857144,3032.5714285714284,737.5714285714286,171.71428571428578,107.71428571428567,2366.4285714285716,504.0,94.85714285714266,152.0,2866.3333333333335,543.3333333333334,149.66666666666652,94.0,3212.7272727272725,1451.1818181818182,158.72727272727298,122.0,2765.0,227.0,119.0,96.0,2737.090909090909,513.9090909090909,136.0,117.0,3179.103448275862,1046.7241379310344,167.0,99.23913043478251,2248.4347826086955,1375.7608695652175,137.0,92.0,3131.3333333333335,705.0,137.0,83.0,2674.0,767.0,181.5,31.0,2932.0,680.0,32.0
284,106.57142857142856,3042.4285714285716,743.4285714285714,169.28571428571422,108.0,2371.0,508.0,94.0,152.0,2866.6666666666665,558.6666666666666,150.83333333333348,94.0,3210.818181818182,1451.4545454545455,159.81818181818153,123.0,2766.75,230.25,119.25,96.0,2741.6363636363635,515.3636363636364,136.0,117.0,3179.0,1048.0,167.0,99.39130434782601,2254.3478260869565,1375.608695652174,137.0,92.0,3127.6666666666665,709.0,137.0,83.0,2674.6,767.2,190.5999999999999,31.0,2930.0,701.5,32.0
285,108.71428571428567,3052.285714285714,749.2857142857143,166.85714285714312,112.5,2372.25,511.0,94.25,152.0,2867.0,574.0,152.0,94.0,3208.909090909091,1451.7272727272727,160.909090909091,124.0,2768.5,233.5,119.5,96.0,2746.181818181818,516.8181818181819,136.0,115.20000000000005,3178.4,1048.6,167.0,99.5434782608695,2260.2608695652175,1375.4565217391305,137.0,92.0,3124.0,713.0,137.0,83.0,2675.2,767.4,199.70000000000027,31.0,2928.0,723.0,32.0
286,110.85714285714289,3062.1428571428573,755.1428571428571,164.4285714285711,117.0,2373.5,514.0,94.5,152.0,2872.25,587.0,153.0,94.0,3207.0,1452.0,162.0,125.0,2770.25,236.75,119.75,96.0,2750.7272727272725,518.2727272727273,136.0,113.39999999999986,3177.8,1049.2,167.0,99.695652173913,2266.173913043478,1375.304347826087,137.0,97.33333333333326,3125.0,716.8333333333334,138.83333333333348,83.0,2675.8,767.6,208.79999999999973,31.0,2925.0,742.0,32.0
287,113.0,3072.0,761.0,162.0,121.5,2374.75,517.0,94.75,152.0,2877.5,600.0,154.0,97.66666666666674,3207.3333333333335,1453.0,162.0,126.0,2772.0,240.0,120.0,96.0,2755.2727272727275,519.7272727272727,136.0,111.60000000000014,3177.2,1049.8,167.0,99.8478260869565,2272.086956521739,1375.1521739130435,137.0,102.66666666666674,3126.0,720.6666666666666,140.66666666666652,83.0,2676.4,767.8,217.9000000000001,31.0,2923.0,765.0,32.0
288,111.0,3073.5,767.5,165.0,126.0,2376.0,520.0,95.0,152.0,2882.75,613.0,155.0,101.33333333333326,3207.6666666666665,1454.0,162.0,124.69999999999999,2775.0,242.7,120.30000000000018,96.0,2759.818181818182,521.1818181818181,136.0,109.79999999999995,3176.6,1050.4,167.0,100.0,2278.0,1375.0,137.0,108.0,3127.0,724.5,142.5,83.0,2677.0,768.0,227.0,31.0,2928.0,776.0,32.0
289,109.0,3075.0,774.0,168.0,122.25,2377.0,522.75,95.25,152.0,2888.0,626.0,156.0,105.0,3208.0,1455.0,162.0,123.4,2778.0,245.4,120.59999999999991,96.0,2764.3636363636365,522.6363636363636,136.0,108.0,3176.0,1051.0,167.0,99.125,2284.0,1375.875,134.875,113.33333333333326,3128.0,728.3333333333334,144.33333333333348,83.0,2687.0,768.5,227.0,31.0,2937.0,778.0,32.0
290,107.33333333333337,3077.3333333333335,784.0,171.66666666666652,118.5,2378.0,525.5,95.5,140.75,2889.5,649.5,155.0,103.625,3208.5,1460.875,162.0,122.1,2781.0,248.1,120.90000000000009,96.0,2768.909090909091,524.0909090909091,136.0,108.71428571428578,3175.1428571428573,1050.142857142857,165.28571428571422,98.25,2290.0,1376.75,132.75,118.66666666666674,3129.0,732.1666666666666,146.16666666666652,83.0,2697.0,769.0,227.0,31.0,2946.0,783.5,32.0
291,105.66666666666663,3079.6666666666665,794.0,175.33333333333348,114.75,2379.0,528.25,95.75,129.5,2891.0,673.0,154.0,102.25,3209.0,1466.75,162.0,120.80000000000001,2784.0,250.8,121.19999999999982,96.0,2773.4545454545455,525.5454545454545,136.0,109.42857142857156,3174.285714285714,1049.2857142857142,163.57142857142844,97.375,2296.0,1377.625,130.625,124.0,3130.0,736.0,148.0,83.0,2707.0,769.5,227.0,31.0,2955.0,789.0,32.0
292,104.0,3082.0,804.0,179.0,111.0,2380.0,531.0,96.0,118.25,2892.5,696.5,153.0,100.875,3209.5,1472.625,162.0,119.5,2787.0,253.5,121.5,96.0,2778.0,527.0,136.0,110.14285714285734,3173.4285714285716,1048.4285714285713,161.85714285714266,96.5,2302.0,1378.5,128.5,122.5,3130.3333333333335,738.3333333333334,151.83333333333303,83.0,2717.0,770.0,227.0,31.0,2963.5,795.0,32.0
293,110.5,3088.5,809.0,180.5,111.25714285714275,2382.542857142857,533.4571428571429,96.25714285714321,107.0,2894.0,720.0,152.0,99.5,3210.0,1478.5,162.0,118.19999999999999,2790.0,256.2,121.80000000000018,96.0,2780.5,527.1666666666666,136.0,110.85714285714266,3172.5714285714284,1047.5714285714287,160.14285714285734,95.625,2308.0,1379.375,126.375,121.0,3130.6666666666665,740.6666666666666,155.66666666666697,83.0,2727.0,770.5,227.0,31.0,2972.0,801.0,32.0
294,117.0,3095.0,814.0,182.0,111.51428571428573,2385.0857142857144,535.9142857142857,96.5142857142855,115.39999999999998,2900.4,731.0,151.0,98.125,3210.5,1484.375,162.0,116.90000000000003,2793.0,258.9,122.09999999999991,96.0,2783.0,527.3333333333334,136.0,111.57142857142844,3171.714285714286,1046.7142857142858,158.42857142857156,94.75,2314.0,1380.25,124.25,119.5,3131.0,743.0,159.5,83.0,2737.0,771.0,227.0,31.0,2979.0,808.0,32.0
295,117.0,3101.5,817.5,186.75,111.77142857142849,2387.6285714285714,538.3714285714286,96.77142857142871,123.79999999999995,2906.8,742.0,150.0,96.75,3211.0,1490.25,162.0,115.59999999999997,2796.0,261.6,122.40000000000009,96.0,2785.5,527.5,136.0,112.28571428571422,3170.8571428571427,1045.857142857143,156.71428571428578,93.875,2320.0,1381.125,122.125,118.0,3131.3333333333335,745.3333333333334,163.33333333333303,83.0,2751.1428571428573,771.0,212.85714285714266,31.0,2986.0,815.0,32.0
296,117.0,3108.0,821.0,191.5,112.02857142857147,2390.1714285714284,540.8285714285714,97.02857142857147,132.20000000000005,2913.2,753.0,149.0,95.375,3211.5,1496.125,162.0,114.30000000000001,2799.0,264.3,122.69999999999982,96.0,2788.0,527.6666666666666,136.0,113.0,3170.0,1045.0,155.0,93.0,2326.0,1382.0,120.0,116.5,3131.6666666666665,747.6666666666666,167.16666666666697,83.0,2765.285714285714,771.0,198.71428571428578,31.0,2994.0,826.0,32.0
297,117.0,3114.5,824.5,196.25,112.28571428571422,2392.714285714286,543.2857142857143,97.28571428571422,140.60000000000002,2919.6,764.0,148.0,94.0,3212.0,1502.0,162.0,113.0,2802.0,267.0,123.0,96.0,2790.5,527.8333333333334,136.0,114.83333333333326,3164.6666666666665,1043.0,156.5,92.28571428571422,2330.5714285714284,1381.857142857143,122.14285714285734,115.0,3132.0,750.0,171.0,83.0,2779.4285714285716,771.0,184.57142857142844,31.0,3002.0,837.0,32.0
298,117.0,3121.0,828.0,201.0,112.5428571428572,2395.2571428571428,545.7428571428571,97.54285714285743,149.0,2926.0,775.0,147.0,99.0,3212.5,1501.0,162.0,113.33333333333331,2802.8333333333335,269.6666666666667,126.83333333333303,96.0,2793.0,528.0,136.0,116.66666666666674,3159.3333333333335,1041.0,158.0,91.57142857142844,2335.1428571428573,1381.7142857142858,124.28571428571422,112.66666666666674,3141.3333333333335,753.6666666666666,168.33333333333303,83.0,2793.5714285714284,771.0,170.42857142857156,31.0,3010.0,848.0,32.0
299,115.0,3126.5,834.1666666666666,199.16666666666652,112.79999999999995,2397.8,548.2,97.79999999999973,143.0,2932.5,794.5,146.0,104.0,3213.0,1500.0,162.0,113.66666666666669,2803.6666666666665,272.3333333333333,130.66666666666697,96.0,2795.5,528.1666666666666,136.0,118.5,3154.0,1039.0,159.5,90.85714285714266,2339.714285714286,1381.5714285714287,126.42857142857156,110.33333333333326,3150.6666666666665,757.3333333333334,165.66666666666697,83.0,2807.714285714286,771.0,156.28571428571422,31.0,3013.6666666666665,856.6666666666666,32.0
300,113.0,3132.0,840.3333333333334,197.33333333333348,113.05714285714282,2400.342857142857,550.6571428571428,98.05714285714294,137.0,2939.0,814.0,145.0,105.20000000000005,3213.8,1502.6,162.0,114.0,2804.5,275.0,134.5,96.0,2798.0,528.3333333333334,136.0,120.33333333333326,3148.6666666666665,1037.0,161.0,90.14285714285734,2344.285714285714,1381.4285714285713,128.57142857142844,108.0,3160.0,761.0,163.0,83.0,2821.8571428571427,771.0,142.14285714285734,31.0,3017.3333333333335,865.3333333333334,32.0
301,111.0,3137.5,846.5,195.5,113.31428571428569,2402.885714285714,553.1142857142858,98.31428571428569,132.0,2945.6666666666665,827.6666666666666,143.66666666666697,106.39999999999986,3214.6,1505.2,162.0,114.33333333333331,2805.3333333333335,277.6666666666667,138.33333333333303,96.0,2800.5,528.5,136.0,122.16666666666674,3143.3333333333335,1035.0,162.5,89.42857142857156,2348.8571428571427,1381.2857142857142,130.71428571428578,104.66666666666663,3181.6666666666665,775.3333333333334,151.33333333333348,83.0,2836.0,771.0,128.0,31.0,3021.0,874.0,32.0
302,109.0,3143.0,852.6666666666666,193.66666666666652,113.57142857142856,2405.4285714285716,555.5714285714286,98.57142857142844,127.0,2952.3333333333335,841.3333333333334,142.33333333333303,107.60000000000014,3215.4,1507.8,162.0,114.66666666666669,2806.1666666666665,280.3333333333333,142.16666666666697,96.0,2803.0,528.6666666666666,136.0,124.0,3138.0,1033.0,164.0,88.71428571428578,2353.4285714285716,1381.142857142857,132.85714285714266,101.33333333333337,3203.3333333333335,789.6666666666666,139.66666666666652,84.0,2835.1428571428573,771.4285714285714,128.0,31.0,3027.3333333333335,885.0,32.0
303,107.0,3148.5,858.8333333333334,191.83333333333348,113.82857142857142,2407.9714285714285,558.0285714285715,98.82857142857165,122.0,2959.0,855.0,141.0,108.79999999999995,3216.2,1510.4,162.0,115.0,2807.0,283.0,146.0,96.0,2805.5,528.8333333333334,136.0,131.0,3132.0,1021.5,165.5,88.0,2358.0,1381.0,135.0,98.0,3225.0,804.0,128.0,85.0,2834.285714285714,771.8571428571429,128.0,31.0,3033.6666666666665,896.0,32.0
304,105.0,3154.0,865.0,190.0,114.08571428571429,2410.5142857142855,560.4857142857143,99.0857142857144,116.75,2959.5,863.75,150.5,110.0,3217.0,1513.0,162.0,115.25,2812.25,285.125,145.625,96.0,2808.0,529.0,136.0,138.0,3126.0,1010.0,167.0,88.5,2368.5,1381.5,133.0,99.39999999999998,3229.4,805.6,127.40000000000009,86.0,2833.4285714285716,772.2857142857143,128.0,31.0,3040.0,907.0,32.0
305,106.60000000000002,3156.8,864.8,192.39999999999964,114.34285714285716,2413.057142857143,562.9428571428572,99.34285714285716,111.5,2960.0,872.5,160.0,108.0,3217.75,1518.75,162.0,115.5,2817.5,287.25,145.25,96.0,2807.8,527.4,136.0,138.66666666666663,3128.0,1007.6666666666666,162.0,89.0,2379.0,1382.0,131.0,100.79999999999995,3233.8,807.2,126.79999999999973,87.0,2832.5714285714284,772.7142857142857,128.0,31.0,3056.0,922.0,32.0
306,108.19999999999993,3159.6,864.6,194.80000000000018,114.60000000000002,2415.6,565.4,99.59999999999991,106.25,2960.5,881.25,169.5,106.0,3218.5,1524.5,162.0,115.75,2822.75,289.375,144.875,96.0,2807.6,525.8,136.0,139.33333333333337,3130.0,1005.3333333333334,157.0,89.66666666666674,2383.0,1381.0,128.66666666666652,102.20000000000005,3238.2,808.8,126.20000000000027,88.0,2831.714285714286,773.1428571428571,128.0,31.0,3079.0,940.0,32.0
307,109.80000000000007,3162.4,864.4,197.19999999999982,114.85714285714278,2418.1428571428573,567.8571428571429,99.85714285714266,101.0,2961.0,890.0,179.0,104.0,3219.25,1530.25,162.0,116.0,2828.0,291.5,144.5,96.0,2807.4,524.2,136.0,140.0,3132.0,1003.0,152.0,90.33333333333326,2387.0,1380.0,126.33333333333348,103.60000000000002,3242.6,810.4,125.59999999999991,89.0,2830.8571428571427,773.5714285714286,128.0,31.0,3102.0,949.0,32.0
308,111.39999999999998,3165.2,864.2,199.60000000000036,115.11428571428576,2420.6857142857143,570.3142857142857,100.11428571428587,96.0,2967.0,899.25,188.25,102.0,3220.0,1536.0,162.0,116.25,2833.25,293.625,144.125,96.0,2807.2,522.6,136.0,139.33333333333337,3125.0,997.3333333333334,154.0,91.0,2391.0,1379.0,124.0,105.0,3247.0,812.0,125.0,90.0,2830.0,774.0,128.0,31.0,3118.5,952.0,32.0
309,113.0,3168.0,864.0,202.0,115.37142857142851,2423.2285714285713,572.7714285714286,100.37142857142862,91.0,2973.0,908.5,197.5,100.0,3220.75,1541.75,162.0,116.5,2838.5,295.75,143.75,96.0,2807.0,521.0,136.0,138.66666666666663,3118.0,991.6666666666666,156.0,91.5625,2392.0,1379.25,121.875,105.25,3247.875,815.125,130.375,92.125,2830.125,776.5,128.0,31.0,3135.0,955.0,32.0
310,115.0,3175.5,863.5,204.5,115.62857142857149,2425.7714285714287,575.2285714285714,100.62857142857138,86.0,2979.0,917.75,206.75,98.0,3221.5,1547.5,162.0,116.75,2843.75,297.875,143.375,96.0,2804.714285714286,521.2857142857143,136.0,138.0,3111.0,986.0,158.0,92.125,2393.0,1379.5,119.75,105.5,3248.75,818.25,135.75,94.25,2830.25,779.0,128.0,31.0,3148.3333333333335,957.3333333333334,32.0
311,117.0,3183.0,863.0,207.0,115.88571428571424,2428.3142857142857,577.6857142857143,100.88571428571413,81.0,2985.0,927.0,216.0,96.0,3222.25,1553.25,162.0,117.0,2849.0,300.0,143.0,96.0,2802.4285714285716,521.5714285714286,136.0,133.5,3110.75,989.5,160.25,92.6875,2394.0,1379.75,117.625,105.75,3249.625,821.375,141.125,96.375,2830.375,781.5,128.0,31.0,3161.6666666666665,959.6666666666666,32.0
312,115.39999999999998,3187.9,866.9,205.0,116.14285714285722,2430.8571428571427,580.1428571428571,101.14285714285734,81.0,3005.5,930.5,211.0,94.0,3223.0,1559.0,162.0,119.19999999999999,2850.2,304.2,142.60000000000036,96.0,2800.1428571428573,521.8571428571429,136.0,129.0,3110.5,993.0,162.5,93.25,2395.0,1380.0,115.5,106.0,3250.5,824.5,146.5,98.5,2830.5,784.0,128.0,31.0,3175.0,962.0,32.0
313,113.80000000000007,3192.8,870.8,203.0,116.39999999999998,2433.4,582.6,101.40000000000009,81.0,3026.0,934.0,206.0,93.52631578947353,3223.3684210526317,1560.9473684210527,162.36842105263167,121.40000000000003,2851.4,308.4,142.19999999999982,96.0,2797.8571428571427,522.1428571428571,136.0,124.5,3110.25,996.5,164.75,93.8125,2396.0,1380.25,113.375,106.25,3251.375,827.625,151.875,100.625,2830.625,786.5,128.0,31.0,3190.0,967.5,32.0
314,112.19999999999993,3197.7,874.7,201.0,116.65714285714284,2435.942857142857,585.0571428571428,101.65714285714284,81.0,3046.5,937.5,201.0,93.05263157894751,3223.7368421052633,1562.8947368421052,162.7368421052629,123.59999999999997,2852.6,312.6,141.80000000000018,96.0,2795.5714285714284,522.4285714285714,136.0,120.0,3110.0,1000.0,167.0,94.375,2397.0,1380.5,111.25,106.5,3252.25,830.75,157.25,102.75,2830.75,789.0,128.0,31.0,3205.0,973.0,32.0
315,110.60000000000002,3202.6,878.6,199.0,116.91428571428571,2438.4857142857145,587.5142857142857,101.9142857142856,81.0,3067.0,941.0,196.0,92.57894736842104,3224.1052631578946,1564.842105263158,163.10526315789502,125.80000000000001,2853.8,316.8,141.39999999999964,96.0,2793.285714285714,522.7142857142857,136.0,119.33333333333326,3110.6666666666665,1002.0,187.66666666666697,94.9375,2398.0,1380.75,109.125,106.75,3253.125,833.875,162.625,104.875,2830.875,791.5,128.0,31.0,3222.5,976.0,32.0
316,109.0,3207.5,882.5,197.0,117.17142857142858,2441.0285714285715,589.9714285714285,102.17142857142835,83.0,3084.5,944.0,201.0,92.10526315789457,3224.4736842105262,1566.7894736842106,163.47368421052624,128.0,2855.0,321.0,141.0,96.0,2791.0,523.0,136.0,118.66666666666674,3111.3333333333335,1004.0,208.33333333333303,95.5,2399.0,1381.0,107.0,107.0,3254.0,837.0,168.0,107.0,2831.0,794.0,128.0,31.0,3240.0,979.0,32.0
317,107.39999999999998,3212.4,886.4,195.0,117.42857142857144,2443.5714285714284,592.4285714285714,102.42857142857156,85.0,3102.0,947.0,206.0,91.63157894736855,3224.842105263158,1568.7368421052631,163.84210526315792,127.80000000000001,2858.4666666666667,323.06666666666666,140.66666666666652,96.0,2788.8333333333335,522.0,136.0,118.0,3112.0,1006.0,229.0,96.0625,2400.0,1381.25,104.875,107.0,3257.0,841.2222222222222,168.0,107.0,2831.0,795.375,128.0,31.0,3262.5,981.0,32.0
318,105.80000000000007,3217.3,890.3,193.0,117.68571428571431,2446.114285714286,594.8857142857142,102.68571428571431,86.57142857142867,3109.8571428571427,949.0,202.71428571428578,91.15789473684208,3225.2105263157896,1570.6842105263158,164.21052631578914,127.60000000000002,2861.9333333333334,325.1333333333333,140.33333333333348,96.0,2786.6666666666665,521.0,136.0,118.59999999999991,3112.4,1006.2,219.5999999999999,96.625,2401.0,1381.5,102.75,107.0,3260.0,845.4444444444445,168.0,107.0,2831.0,796.75,128.0,31.0,3285.0,983.0,32.0
319,104.19999999999993,3222.2,894.2,191.0,117.94285714285718,2448.657142857143,597.3428571428572,102.94285714285706,88.14285714285711,3117.714285714286,951.0,199.42857142857156,90.68421052631584,3225.5789473684213,1572.6315789473683,164.5789473684208,127.40000000000003,2865.4,327.2,140.0,96.0,2784.5,520.0,136.0,119.19999999999993,3112.8,1006.4,210.19999999999982,97.1875,2402.0,1381.75,100.625,107.0,3263.0,849.6666666666666,168.0,107.0,2831.0,798.125,128.0,32.5,3308.5,984.0,34.5
320,102.60000000000002,3227.1,898.1,189.0,118.20000000000005,2451.2,599.8,103.20000000000027,89.71428571428578,3125.5714285714284,953.0,196.14285714285734,90.2105263157896,3225.9473684210525,1574.578947368421,164.94736842105294,127.19999999999999,2868.866666666667,329.26666666666665,139.66666666666652,96.0,2782.3333333333335,519.0,136.0,119.80000000000007,3113.2,1006.6,200.80000000000018,97.75,2403.0,1382.0,98.5,107.0,3266.0,853.8888888888889,168.0,107.0,2831.0,799.5,128.0,34.0,3332.0,985.0,37.0
321,101.0,3232.0,902.0,187.0,118.45714285714291,2453.7428571428572,602.2571428571429,103.45714285714257,91.28571428571422,3133.4285714285716,955.0,192.85714285714266,89.73684210526312,3226.315789473684,1576.5263157894738,165.31578947368416,127.0,2872.3333333333335,331.3333333333333,139.33333333333303,96.0,2780.1666666666665,518.0,136.0,120.40000000000009,3113.6,1006.8,191.4000000000001,98.3125,2404.0,1382.25,96.375,107.0,3269.0,858.1111111111111,168.0,107.0,2831.0,800.875,128.0,34.0,3356.0,985.6666666666666,37.0
322,101.60000000000002,3237.8,904.4,187.79999999999973,118.71428571428578,2456.285714285714,604.7142857142857,103.71428571428578,92.85714285714289,3141.285714285714,957.0,189.57142857142844,89.26315789473688,3226.684210526316,1578.4736842105262,165.68421052631584,126.80000000000001,2875.8,333.4,139.0,96.0,2778.0,517.0,136.0,121.0,3114.0,1007.0,182.0,98.875,2405.0,1382.5,94.25,107.0,3272.0,862.3333333333334,168.0,107.0,2831.0,802.25,128.0,34.0,3380.0,986.3333333333334,37.0
323,102.20000000000005,3243.6,906.8,188.5999999999999,118.97142857142853,2458.828571428571,607.1714285714286,103.97142857142899,94.42857142857133,3149.1428571428573,959.0,186.28571428571422,88.7894736842104,3227.0526315789475,1580.421052631579,166.05263157894706,126.60000000000002,2879.266666666667,335.46666666666664,138.66666666666652,95.60000000000002,2778.4,516.8,134.0,120.66666666666663,3114.3333333333335,1008.3333333333334,179.33333333333303,99.4375,2406.0,1382.75,92.125,107.0,3275.0,866.5555555555555,168.0,107.0,2831.0,803.625,128.0,34.0,3404.0,987.0,37.0
324,102.79999999999995,3249.4,909.2,189.4000000000001,119.22857142857151,2461.3714285714286,609.6285714285714,104.22857142857129,96.0,3157.0,961.0,183.0,88.31578947368416,3227.4210526315787,1582.3684210526317,166.4210526315792,126.40000000000003,2882.733333333333,337.5333333333333,138.33333333333348,95.19999999999993,2778.8,516.6,132.0,120.33333333333337,3114.6666666666665,1009.6666666666666,176.66666666666697,100.0,2407.0,1383.0,90.0,107.0,3278.0,870.7777777777778,168.0,107.0,2831.0,805.0,128.0,34.0,3426.6666666666665,988.3333333333334,37.0
325,103.39999999999998,3255.2,911.6,190.20000000000027,119.48571428571427,2463.9142857142856,612.0857142857143,104.4857142857145,96.83333333333337,3161.8333333333335,962.1666666666666,176.83333333333303,87.84210526315792,3227.7894736842104,1584.3157894736842,166.78947368421086,126.19999999999999,2886.2,339.6,138.0,94.80000000000007,2779.2,516.4,130.0,120.0,3115.0,1011.0,174.0,98.79999999999995,2400.4,1382.2,95.40000000000009,107.0,3281.0,875.0,168.0,106.72727272727275,2831.6363636363635,809.0,126.0,34.0,3449.3333333333335,989.6666666666666,37.0
326,104.0,3261.0,914.0,191.0,119.74285714285713,2466.457142857143,614.5428571428572,104.74285714285679,97.66666666666663,3166.6666666666665,963.3333333333334,170.66666666666697,87.36842105263145,3228.157894736842,1586.2631578947369,167.15789473684208,126.0,2889.6666666666665,341.6666666666667,137.66666666666697,94.39999999999998,2779.6,516.2,128.0,116.14285714285722,3114.4285714285716,1012.5714285714286,179.14285714285688,97.59999999999991,2393.8,1381.4,100.79999999999973,109.70000000000005,3282.5,875.9,168.0,106.4545454545455,2832.2727272727275,813.0,124.0,34.0,3472.0,991.0,37.0
327,104.5454545454545,3263.5454545454545,917.3636363636364,191.6363636363635,120.0,2469.0,617.0,105.0,98.5,3171.5,964.5,164.5,86.89473684210543,3228.5263157894738,1588.2105263157894,167.52631578947376,125.79999999999995,2893.133333333333,343.73333333333335,137.33333333333348,94.0,2780.0,516.0,126.0,112.28571428571422,3113.8571428571427,1014.1428571428571,184.28571428571468,96.40000000000009,2387.2,1380.6,106.20000000000027,112.40000000000009,3284.0,876.8,168.0,106.18181818181813,2832.909090909091,817.0,122.0,34.0,3491.6666666666665,992.0,37.0
328,105.09090909090901,3266.090909090909,920.7272727272727,192.27272727272748,119.20833333333337,2470.5833333333335,619.5,105.29166666666652,99.33333333333337,3176.3333333333335,965.6666666666666,158.33333333333303,86.42105263157896,3228.8947368421054,1590.157894736842,167.89473684210498,125.59999999999997,2896.6,345.8,137.0,94.125,2780.5625,515.875,126.625,108.42857142857144,3113.285714285714,1015.7142857142857,189.42857142857156,95.20000000000005,2380.6,1379.8,111.59999999999991,115.09999999999991,3285.5,877.7,168.0,105.90909090909088,2833.5454545454545,821.0,120.0,34.0,3511.3333333333335,993.0,37.0
329,105.63636363636363,3268.6363636363635,924.0909090909091,192.909090909091,118.41666666666663,2472.1666666666665,622.0,105.58333333333348,100.16666666666663,3181.1666666666665,966.8333333333334,152.16666666666697,85.94736842105249,3229.2631578947367,1592.1052631578948,168.2631578947371,125.39999999999998,2900.0666666666666,347.8666666666667,136.66666666666652,94.25,2781.125,515.75,127.25,104.57142857142856,3112.714285714286,1017.2857142857143,194.57142857142844,94.0,2374.0,1379.0,117.0,117.79999999999995,3287.0,878.6,168.0,105.63636363636363,2834.181818181818,825.0,118.0,34.0,3531.0,994.0,37.0
330,106.18181818181824,3271.181818181818,927.4545454545455,193.5454545454545,117.625,2473.75,624.5,105.875,101.0,3186.0,968.0,146.0,85.47368421052647,3229.6315789473683,1594.0526315789473,168.63157894736833,125.19999999999999,2903.5333333333333,349.93333333333334,136.33333333333348,94.375,2781.6875,515.625,127.875,100.71428571428578,3112.1428571428573,1018.8571428571429,199.71428571428532,94.0,2370.4285714285716,1379.142857142857,117.0,120.5,3288.5,879.5,168.0,105.36363636363637,2834.818181818182,829.0,116.0,34.000000000000114,3548.6666666666665,995.6666666666666,37.0
331,106.72727272727263,3273.7272727272725,930.8181818181819,194.18181818181847,116.83333333333337,2475.3333333333335,627.0,106.16666666666652,112.0,3178.0,971.0,151.0,85.0,3230.0,1596.0,169.0,125.0,2907.0,352.0,136.0,94.5,2782.25,515.5,128.5,96.85714285714278,3111.5714285714284,1020.4285714285714,204.85714285714312,94.0,2366.8571428571427,1379.2857142857142,117.0,123.20000000000005,3290.0,880.4,168.0,105.09090909090912,2835.4545454545455,833.0,114.0,33.999999999999886,3566.3333333333335,997.3333333333334,37.0
332,107.27272727272737,3276.2727272727275,934.1818181818181,194.81818181818153,116.04166666666663,2476.9166666666665,629.5,106.45833333333348,111.99999999999989,3180.8333333333335,972.0833333333334,151.0,85.5,3231.5,1594.9285714285713,168.35714285714266,124.66666666666669,2908.6666666666665,357.0,135.66666666666697,94.625,2782.8125,515.375,129.125,93.0,3111.0,1022.0,210.0,94.0,2363.285714285714,1379.4285714285713,117.0,125.90000000000009,3291.5,881.3,168.0,104.81818181818187,2836.090909090909,837.0,112.0,34.0,3584.0,999.0,37.0
